path,page_type,in_sitemap,status,redirected,final_url,content_type,title,title_length,meta_description,description_length,canonical,robots_meta,noindex,og_image,h1_count,h1_text,word_count,internal_link_count,jsonld_block_count,jsonld_types,price_strings,stale_strings_found,gsc_impressions,gsc_clicks,gsc_position,gsc_in_dataset,gsc_top_query,gsc_top_query_source,intended_keyword,overlapping_pages,action,fetch_error
/pricing,other,yes,200,no,,text/html; charset=utf-8,"Pricing — Custom AI Builds from $1,500 CAD | Handbuilt AI",57,"Clear, fair pricing for custom AI. Starter AI Setup from $1,500 CAD, Business AI System from $3,500, Custom AI App from $10,000, plus an optional $99/mo AI Care Plan.",166,https://aibuiltbyhand.com/pricing,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,1,Pricing that&#x27;s easy to say yes to,558,36,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage","$1,500|$3,500,|$10,000,|$99/mo|$3,500–$7,500|$10,000|$5,000|$250|$9|$10|$12",,0,0,,no,ai custom integration pricing,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/privacy,legal,yes,200,no,,text/html; charset=utf-8,Privacy Policy | Handbuilt AI,29,"How Handbuilt AI collects, uses, and protects the information you share.",72,https://aibuiltbyhand.com/privacy,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,1,Privacy Policy,292,36,1,"Organization,ProfessionalService,LocalBusiness|WebSite",$8,,0,0,,no,,,,,,
/products,app,no,307,yes,,text/html; charset=utf-8,,0,,0,,,no,,0,,0,0,0,,,,,,,,,,,,,
/remote-ai-development,service,yes,200,no,,text/html; charset=utf-8,Remote AI Development for Small Businesses | Handbuilt AI,57,"How Handbuilt builds custom AI systems remotely for small businesses in the US, Canada, Australia and New Zealand — timezones, currency, handoff and support, explained.",168,https://aibuiltbyhand.com/remote-ai-development,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Remote AI Development for Small Businesses,966,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$10,000|$99/mo|$5|$10|$13",,0,0,,no,,,,,,
/resources,resource,yes,200,no,,text/html; charset=utf-8,AI Resources & Guides | Handbuilt AI,36,"Plain-English answers on AI for small business — what it costs, what an AI receptionist is, the best tools, and real automation examples.",137,https://aibuiltbyhand.com/resources,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,1,"AI for Small Business, Explained",835,60,1,"Organization,ProfessionalService,LocalBusiness|WebSite",$11,,0,0,,no,,,,,,
/resources/ai-automation-examples-for-small-business,resource,yes,200,no,,text/html; charset=utf-8,AI Automation Examples for Small Businesses | Handbuilt AI,58,"Concrete AI automation examples by business type — trades, clinics, cleaning companies, retailers, and more. Real use cases, not hypotheticals.",143,https://aibuiltbyhand.com/resources/ai-automation-examples-for-small-business,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation Examples for Small Businesses,628,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$99/mo|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/resources/ai-chatbot-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does an AI Chatbot Cost? | Handbuilt AI,48,"AI chatbot pricing ranges from free DIY widgets to custom builds. Here&#x27;s what each tier really costs, and what a done-for-you chatbot trained on your business runs.",169,https://aibuiltbyhand.com/resources/ai-chatbot-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does an AI Chatbot Cost?,330,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$0|$30–300/mo|$1,500|$99/mo|$50/mo|$5|$11|$14",,5,0,93.4,yes,ai chatbot cost,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/resources/ai-integration-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does AI Integration Cost? | Handbuilt AI,49,"AI integration pricing — what it costs to wire AI into your existing tools (CRM, phone, forms, calendar), what drives the price, and how Handbuilt quotes it.",157,https://aibuiltbyhand.com/resources/ai-integration-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does AI Integration Cost?,299,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5|$11|$14",,3,0,85.3,yes,ai integration cost,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/resources/ai-lead-follow-up-guide,resource,yes,200,no,,text/html; charset=utf-8,AI Lead Follow-Up: A Small Business Guide | Handbuilt AI,56,"How AI follow-up agents chase quiet leads by SMS and email, a 5-step playbook for small service businesses, and honest cost ranges to set expectations.",151,https://aibuiltbyhand.com/resources/ai-lead-follow-up-guide,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Lead Follow-Up: A Small Business Guide,606,42,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5–$30/mo|$5|$11|$14",,6,0,65.5,yes,,,,,,
/resources/ai-receptionist-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does an AI Receptionist Cost? | Handbuilt AI,53,"Honest breakdown of AI receptionist pricing in Canada: one-time build fees, monthly SaaS tools, answering services, and what drives the difference.",147,https://aibuiltbyhand.com/resources/ai-receptionist-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does an AI Receptionist Cost?,527,43,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500–$3,500|$50–$300/mo|$800–$2,000/mo|$5–$50/mo|$99/mo|$1,500|$150/mo|$1,800/year|$1–$3|$200–$500/mo|$800–$2,000+|$2,000–$2,500|$5|$11|$14","$2,500",0,0,,no,,,,,,
/resources/best-ai-automations-for-service-businesses,resource,yes,200,no,,text/html; charset=utf-8,Best AI Automations for Service Businesses | Handbuilt AI,57,"The AI automations with the highest ROI for service businesses — missed-call recovery, lead follow-up, booking, reminders and reviews. Where to start and why.",158,https://aibuiltbyhand.com/resources/best-ai-automations-for-service-businesses,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Best AI Automations for Service Businesses,253,41,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,2,0,34.5,yes,,,,,,
/resources/best-ai-tools-for-content-creators,resource,yes,200,no,,text/html; charset=utf-8,Best AI Tools for Content Creators | Handbuilt AI,49,"The most useful categories of AI tools for creators — clipping, editing, scripts, captions, repurposing, voice and scheduling — plus why a connected system beats ten apps.",171,https://aibuiltbyhand.com/resources/best-ai-tools-for-content-creators,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Best AI Tools for Content Creators,330,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,8,0,47.1,yes,,,,,,
/resources/best-ai-tools-for-contractors,resource,yes,200,no,,text/html; charset=utf-8,Best AI Tools for Contractors | Handbuilt AI,44,"The AI tools that actually move the needle for contractors — call answering, quote follow-up, booking and review generation — and why a built-in system beats apps.",163,https://aibuiltbyhand.com/resources/best-ai-tools-for-contractors,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Best AI Tools for Contractors,279,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,66,0,72.1,yes,ai marketing tools for contractors,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/resources/best-ai-tools-for-small-business,resource,yes,200,no,,text/html; charset=utf-8,Best AI Tools for Small Businesses (2026) | Handbuilt AI,56,"Honest, category-by-category guide to AI tools small businesses actually use — what each does, what it costs, and where off-the-shelf ends and custom begins.",157,https://aibuiltbyhand.com/resources/best-ai-tools-for-small-business,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Best AI Tools for Small Businesses (2026),628,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$20/mo|$39–$59/mo|$0–$60/mo|$29/mo|$74+|$25–$95/mo|$1,500–$3,500|$20–$69/mo|$9–$29/mo|$1,500|$3,500|$5|$11|$14",,0,0,,no,,,,,,
/resources/can-ai-answer-business-phone-calls,resource,yes,200,no,,text/html; charset=utf-8,Can AI Answer Business Phone Calls? | Handbuilt AI,50,"Yes — AI voice agents can answer inbound business calls. Here&#x27;s what they handle well, where their limits are, and how to set realistic expectations.",154,https://aibuiltbyhand.com/resources/can-ai-answer-business-phone-calls,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Answer Business Phone Calls?,523,42,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,7,0,68.6,yes,can ai answer business phone calls,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/resources/can-ai-book-appointments,resource,yes,200,no,,text/html; charset=utf-8,Can AI Book Appointments? | Handbuilt AI,40,"Yes — AI booking assistants check availability, offer slots, confirm by text or email, and handle reminders automatically. Here&#x27;s how it works and where the limits are.",173,https://aibuiltbyhand.com/resources/can-ai-book-appointments,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Book Appointments?,482,41,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/resources/can-ai-clone-my-voice-legally,resource,yes,200,no,,text/html; charset=utf-8,Can AI Clone My Voice Legally? | Handbuilt AI,45,"Cloning your own voice with consent is legitimate and common. Here&#x27;s how voice cloning works legally for creators — consent, disclosure, platform rules and control.",169,https://aibuiltbyhand.com/resources/can-ai-clone-my-voice-legally,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Clone My Voice Legally?,288,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,5,0,39.8,yes,,,,,,
/resources/can-ai-edit-videos,resource,yes,200,no,,text/html; charset=utf-8,Can AI Edit Videos? | Handbuilt AI,34,"Yes — AI can handle cuts, silence removal, captions, reframing and clipping. Here&#x27;s what AI video editing does well, where it still needs a human, and how creators use it.",176,https://aibuiltbyhand.com/resources/can-ai-edit-videos,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Edit Videos?,259,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,0,0,,no,,,,,,
/resources/can-ai-follow-up-with-leads,resource,yes,200,no,,text/html; charset=utf-8,Can AI Follow Up With Leads Automatically? | Handbuilt AI,57,Yes — AI can follow up with every lead instantly and persistently until they respond. Here&#x27;s how automated lead follow-up works and why it lifts close rates.,162,https://aibuiltbyhand.com/resources/can-ai-follow-up-with-leads,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Follow Up With Leads Automatically?,247,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,2,0,71,yes,,,,,,
/resources/can-ai-make-tiktok-videos,resource,yes,200,no,,text/html; charset=utf-8,Can AI Make TikTok Videos? | Handbuilt AI,41,"Yes — AI can help script, clip, caption and schedule TikToks. Here&#x27;s what AI can realistically do for your TikTok, what still needs you, and how to keep it from looking generic.",182,https://aibuiltbyhand.com/resources/can-ai-make-tiktok-videos,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Make TikTok Videos?,263,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,0,0,,no,,,,,,
/resources/can-ai-run-my-customer-support,resource,yes,200,no,,text/html; charset=utf-8,Can AI Run My Customer Support? | Handbuilt AI,46,"Yes — AI can handle the bulk of customer support instantly, 24/7, and escalate the rest to your team. Here&#x27;s what it handles well and where humans still matter.",165,https://aibuiltbyhand.com/resources/can-ai-run-my-customer-support,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Run My Customer Support?,238,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,1,0,1,yes,,,,,,
/resources/can-ai-send-quotes-automatically,resource,yes,200,no,,text/html; charset=utf-8,Can AI Send Quotes Automatically? | Handbuilt AI,48,"Yes — AI can capture a request, apply your pricing rules, and send a quote in minutes. Here&#x27;s how automated quoting works and where a human still signs off.",161,https://aibuiltbyhand.com/resources/can-ai-send-quotes-automatically,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can AI Send Quotes Automatically?,256,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,4,0,73.5,yes,,,,,,
/resources/custom-ai-tool-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does a Custom AI Tool Cost? | Handbuilt AI,51,"Custom AI tool pricing explained — what a bespoke AI app or internal tool costs, what drives the price, and how it compares to paying SaaS fees forever.",152,https://aibuiltbyhand.com/resources/custom-ai-tool-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does a Custom AI Tool Cost?,313,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$3,500|$7,500–$10,000+|$250/mo|$3,500–$7,500|$5|$11|$14",$250/mo,1,0,3,yes,,,,,,
/resources/how-much-does-ai-automation-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does AI Automation Cost? | Handbuilt AI,48,"Real CAD price ranges for AI automation in 2026 — what drives cost, what you get at each tier, and when to build vs. buy.",121,https://aibuiltbyhand.com/resources/how-much-does-ai-automation-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does AI Automation Cost?,623,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500–$10,000+|$1,500|$3,500–$7,500|$99/mo|$10,000|$0–$200/mo|$20–$150/mo|$1,500–$10,000|$0–$499/mo|$5–$50/mo|$5|$11|$14",,0,0,,no,,,,,,
/resources/is-ai-receptionist-worth-it,resource,yes,200,no,,text/html; charset=utf-8,Is an AI Receptionist Worth It? | Handbuilt AI,46,"Honest ROI framing for Canadian service businesses: when an AI receptionist pays off, when it doesn&#x27;t, and how to think about break-even without fake numbers.",163,https://aibuiltbyhand.com/resources/is-ai-receptionist-worth-it,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Is an AI Receptionist Worth It?,556,42,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$50/mo|$400–$800,|$5|$11|$14",,25,0,42.4,yes,is an ai receptionist worth it?,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/resources/small-business-ai-setup-cost,resource,yes,200,no,,text/html; charset=utf-8,How Much Does It Cost to Set Up AI for a Small Business? | Handbuilt AI,71,What it really costs a small business to set up AI — from a single AI worker to a full system — with honest CAD price ranges and what pays back fastest.,152,https://aibuiltbyhand.com/resources/small-business-ai-setup-cost,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How Much Does It Cost to Set Up AI for a Small Business?,320,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$10,000+|$99/mo|$5|$11|$14",,1,0,4,yes,,,,,,
/resources/what-can-ai-automate-small-business,resource,yes,200,no,,text/html; charset=utf-8,What Can AI Automate for a Small Business? | Handbuilt AI,57,"Plain-language overview of what small businesses can automate with AI: calls, bookings, follow-ups, invoices, reviews, and what is genuinely not a fit.",151,https://aibuiltbyhand.com/resources/what-can-ai-automate-small-business,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,What Can AI Automate for a Small Business?,526,43,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$99/mo|$1,500|$3,500–$7,500|$10,000|$5–$50/mo|$5|$11|$14",,0,0,,no,,,,,,
/resources/what-is-an-ai-receptionist,resource,yes,200,no,,text/html; charset=utf-8,What Is an AI Receptionist? | Handbuilt AI,42,"Plain-language explanation of what an AI receptionist does, what it can&#x27;t do, what it costs, and whether it fits your business.",132,https://aibuiltbyhand.com/resources/what-is-an-ai-receptionist,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,What Is an AI Receptionist?,579,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$1,500–$3,500|$5–$30/mo|$99/mo|$2,500–$3,500|$3,500–$7,500+|$5–$30|$5|$11|$14","$2,500|$7,500+",0,0,,no,,,,,,
/resources/what-is-an-ai-worker,resource,yes,200,no,,text/html; charset=utf-8,What Is an AI Worker? | Handbuilt AI,36,"An AI worker is a system that does a specific job in your business — answering calls, following up leads, booking appointments — automatically. Here&#x27;s how they work.",170,https://aibuiltbyhand.com/resources/what-is-an-ai-worker,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,What Is an AI Worker?,294,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Article|FAQPage|BreadcrumbList",$5|$11|$14,,8,0,59.4,yes,,,,,,
/robots.txt,meta,no,200,no,,text/plain,,0,,0,,,no,,0,,0,0,0,,,,,,,,,,,,,
/services,service,yes,200,no,,text/html; charset=utf-8,AI Services | Handbuilt AI,26,"Custom AI tools for small businesses — chatbots, AI receptionists, lead capture, quote generators, automations and more. Built by hand, from $1,500 CAD.",152,https://aibuiltbyhand.com/services,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,1,AI Services for Small Businesses,861,56,1,"Organization,ProfessionalService,LocalBusiness|WebSite","$1,500|$3,500|$1,000|$49/mo|$500|$199/mo|$99/mo|$349/mo|$11",,0,0,,no,,,,,,
/services/ai-admin-assistant,service,yes,200,no,,text/html; charset=utf-8,AI Admin Assistant | Handbuilt AI,33,"An AI that handles scheduling, inbox triage, data entry, and routine admin tasks — so you stop drowning in low-value work. From $3,500 CAD.",139,https://aibuiltbyhand.com/services/ai-admin-assistant,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Admin Assistant,407,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-business-analyst,service,yes,200,no,,text/html; charset=utf-8,Why was revenue down this month? Ask the AI Business Analyst | Handbuilt AI,75,"Ask why revenue moved and get an answer that checks your invoices, jobs, and payments — with the numbers shown, never guessed. Add-on from $99/mo.",146,https://aibuiltbyhand.com/services/ai-business-analyst,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Why was revenue down this month? Ask the AI Business Analyst,502,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList",$99/mo|$5|$11|$14,,0,0,,no,,,,,,
/services/ai-calendar-booking-agent,service,yes,200,no,,text/html; charset=utf-8,AI Calendar Booking Agent | Handbuilt AI,40,"An AI agent that checks your availability and books appointments directly into your calendar — so customers self-schedule without a back-and-forth. From $1,500 CAD.",164,https://aibuiltbyhand.com/services/ai-calendar-booking-agent,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Calendar Booking Agent,386,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,1,0,8,yes,,,,,,
/services/ai-chatbot-for-website,service,yes,200,no,,text/html; charset=utf-8,AI Chatbot for Your Website | Handbuilt AI,42,"A website chatbot trained on your business that answers visitors instantly and turns them into booked leads. Live in ~5 days from $1,500 CAD.",141,https://aibuiltbyhand.com/services/ai-chatbot-for-website,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Chatbot for Your Website,400,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-crm-automation,service,yes,200,no,,text/html; charset=utf-8,AI CRM Automation for Your Business | Handbuilt AI,50,"Connect your leads, jobs and customer data so your CRM updates itself and nothing falls through the cracks. Built for small businesses on tools like HubSpot, Zoho or a spreadsheet. From $3,500 CAD.",197,https://aibuiltbyhand.com/services/ai-crm-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI CRM Automation for Your Business,396,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$5|$11|$14",,3,0,7.3,yes,,,,,,
/services/ai-customer-reactivation,service,yes,200,no,,text/html; charset=utf-8,How do I win back past customers with AI? | Handbuilt AI,56,"Turn your old customer list into booked repeat jobs with an AI win-back campaign over email and text. Personalized, run on your own list, from $500 per campaign.",161,https://aibuiltbyhand.com/services/ai-customer-reactivation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,How do I win back past customers with AI?,475,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList",$500|$5|$11|$14,,0,0,,no,,,,,,
/services/ai-customer-support-agent,service,yes,200,no,,text/html; charset=utf-8,AI Customer Support Agent | Handbuilt AI,40,"A dedicated AI agent that handles your inbound support questions across email, chat and SMS — so your team answers exceptions, not the same ten questions daily. From $3,500 CAD.",177,https://aibuiltbyhand.com/services/ai-customer-support-agent,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Customer Support Agent,423,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-document-generator,service,yes,200,no,,text/html; charset=utf-8,AI Document Generator | Handbuilt AI,36,"Generate contracts, service agreements, SOPs, and client docs in seconds from a form — consistent, on-brand, and ready to sign. From $1,500 CAD.",144,https://aibuiltbyhand.com/services/ai-document-generator,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Document Generator,382,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-email-automation,service,yes,200,no,,text/html; charset=utf-8,AI Email Automation for Your Business | Handbuilt AI,52,"Automate your follow-up emails, booking confirmations, and nurture sequences so every lead gets a timely reply without you writing them one by one. From $1,500 CAD.",164,https://aibuiltbyhand.com/services/ai-email-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Email Automation for Your Business,418,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-intake-form-builder,service,yes,200,no,,text/html; charset=utf-8,AI Intake Form Builder | Handbuilt AI,37,"Smart intake forms that ask the right follow-up questions, qualify leads automatically, and route submissions to your inbox or CRM. From $1,500 CAD.",148,https://aibuiltbyhand.com/services/ai-intake-form-builder,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Intake Form Builder,409,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-invoice-reminder-system,service,yes,200,no,,text/html; charset=utf-8,AI Invoice Reminder System | Handbuilt AI,41,"Automated payment reminders that chase overdue invoices by email and SMS so you get paid faster without the awkward follow-up calls. From $1,500 CAD.",149,https://aibuiltbyhand.com/services/ai-invoice-reminder-system,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Invoice Reminder System,417,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-lead-capture-form,service,yes,200,no,,text/html; charset=utf-8,AI Lead Capture Form for Your Website | Handbuilt AI,52,"Replace your static contact form with a smart AI form that qualifies leads, asks the right follow-up questions, and fills your inbox with job-ready requests. From $1,500 CAD.",174,https://aibuiltbyhand.com/services/ai-lead-capture-form,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Lead Capture Form for Your Website,394,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-operations-dashboard,service,yes,200,no,,text/html; charset=utf-8,Can I get one dashboard that answers who owes me money and which jobs are behind? | Handbuilt AI,96,"One hosted dashboard you ask in plain English. It pulls from QuickBooks, your CRM, and your calendar to answer who owes money and what&#x27;s behind. $1,500 setup, from $199/mo.",177,https://aibuiltbyhand.com/services/ai-operations-dashboard,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Can I get one dashboard that answers who owes me money and which jobs are behind?,480,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$199/mo|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-proposal-generator,service,yes,200,no,,text/html; charset=utf-8,AI Proposal Generator | Handbuilt AI,36,"Turn intake notes into a polished, branded proposal in minutes — not hours. Win more jobs with faster, more consistent quotes. From $1,500 CAD.",143,https://aibuiltbyhand.com/services/ai-proposal-generator,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Proposal Generator,390,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-quote-generator,service,yes,200,no,,text/html; charset=utf-8,AI Quote Generator for Your Business | Handbuilt AI,51,"An AI tool that generates instant ballpark quotes from your pricing logic so prospects get a number on the spot instead of waiting days. From $1,500 CAD.",153,https://aibuiltbyhand.com/services/ai-quote-generator,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Quote Generator for Your Business,407,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$280–$380|$5|$11|$14",,0,0,,no,,,,,,
/services/ai-receptionist-os,service,yes,200,no,,text/html; charset=utf-8,What is an AI Receptionist OS for a local business? | Handbuilt AI,66,"One hosted system that answers calls and texts, books jobs, sends quotes, chases reviews and follows up with every lead — on one dashboard. $1,500 onboarding, then from $349/mo, calls included.",193,https://aibuiltbyhand.com/services/ai-receptionist-os,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,What is an AI Receptionist OS for a local business?,579,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$349/mo|$5|$11|$14",,0,0,,no,ai receptionist for handyman services,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/services/ai-receptionist-setup,service,yes,200,no,,text/html; charset=utf-8,AI Receptionist for Your Business | Handbuilt AI,48,"An AI that answers your phone, qualifies callers and books appointments — so no call goes to voicemail during business hours. From $1,500 CAD.",142,https://aibuiltbyhand.com/services/ai-receptionist-setup,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Receptionist for Your Business,421,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
